From Class,To Class,References,From Entities,To Entities
com.ibm.elastic.build.cloud.core.internal.requirement.SpinUp.prereqDone.(Anon_3),com.ibm.elastic.build.cloud.api.requirement.IRequirement.RequirementState,1,1,1
com.ibm.elastic.build.cloud.core.internal.requirement.SpinUp.prereqDone.(Anon_3),com.ibm.elastic.build.cloud.core.internal.requirement.SpinUp,3,1,1
com.ibm.elastic.build.cloud.core.internal.requirement.SpinUp.prereqDone.(Anon_3),com.ibm.elastic.build.cloud.api.requirement.IRequirement,3,1,3
com.ibm.elastic.build.cloud.core.internal.requirement.SpinUp.prereqDone.(Anon_3),com.ibm.elastic.build.cloud.api.requirement.IContext,1,1,1
com.ibm.elastic.build.cloud.core.internal.requirement.SpinUp.prereqDone.(Anon_3),com.ibm.elastic.build.cloud.core.internal.requirement.SpinUp.FutureAction,1,1,1
com.ibm.elastic.build.cloud.core.internal.requirement.SpinUp.prereqDone.(Anon_3),com.ibm.elastic.build.cloud.core.internal.Messages,1,1,1
com.ibm.elastic.build.cloud.core.internal.requirement.SpinUp.verifyDone.(Anon_6),com.ibm.elastic.build.cloud.util.event.ResourceEventAbout,2,1,2
com.ibm.elastic.build.cloud.core.internal.requirement.SpinUp.verifyDone.(Anon_6),com.ibm.elastic.build.cloud.util.event.IEBCEventAbout.CompletionState,1,1,1
com.ibm.elastic.build.cloud.core.internal.requirement.SpinUp.verifyDone.(Anon_6),com.ibm.elastic.build.cloud.util.event.ResourceEvent,1,1,1
com.ibm.elastic.build.cloud.core.internal.requirement.SpinUp.verifyDone.(Anon_6),com.ibm.elastic.build.cloud.core.internal.requirement.SpinUp,1,1,1
com.ibm.elastic.build.cloud.core.internal.requirement.SpinUp.verifyDone.(Anon_6),com.ibm.elastic.build.cloud.core.internal.requirement.SpinUp.FutureAction,1,1,1
com.ibm.elastic.build.cloud.core.internal.requirement.SpinUp.verifyDone.(Anon_6),com.ibm.elastic.build.cloud.util.event.EBCEventUtil,1,1,1
com.ibm.elastic.build.cloud.core.internal.requirement.SpinUp.spinUpDone.(Anon_7),com.ibm.elastic.build.cloud.api.requirement.IRequirementDetail,1,1,1
com.ibm.elastic.build.cloud.core.internal.requirement.SpinUp.spinUpDone.(Anon_7),com.ibm.elastic.build.cloud.api.requirement.exceptions.TerminalProcessingException,2,1,2
com.ibm.elastic.build.cloud.core.internal.requirement.SpinUp.spinUpDone.(Anon_7),com.ibm.elastic.build.cloud.util.event.EBCEventUtil,3,1,1
com.ibm.elastic.build.cloud.core.internal.requirement.SpinUp.spinUpDone.(Anon_7),com.ibm.elastic.build.cloud.core.internal.Messages,2,1,1
com.ibm.elastic.build.cloud.core.internal.requirement.SpinUp.spinUpDone.(Anon_7),com.ibm.elastic.build.cloud.api.requirement.IContext,2,1,1
com.ibm.elastic.build.cloud.core.internal.requirement.SpinUp.spinUpDone.(Anon_7),com.ibm.elastic.build.cloud.util.ResourceStatistics,2,1,1
com.ibm.elastic.build.cloud.core.internal.requirement.SpinUp.spinUpDone.(Anon_7),com.ibm.elastic.build.cloud.core.internal.requirement.SpinUp.FutureAction,1,1,1
com.ibm.elastic.build.cloud.core.internal.requirement.SpinUp.spinUpDone.(Anon_7),com.ibm.elastic.build.cloud.api.requirement.IResource,3,2,1
com.ibm.elastic.build.cloud.core.internal.requirement.SpinUp.spinUpDone.(Anon_7),com.ibm.elastic.build.cloud.api.requirement.IRequirement,10,1,6
com.ibm.elastic.build.cloud.core.internal.requirement.SpinUp.spinUpDone.(Anon_7),com.ibm.elastic.build.cloud.core.internal.requirement.SpinUp,21,1,5
com.ibm.elastic.build.cloud.core.internal.requirement.SpinUp.spinUpDone.(Anon_7),com.ibm.elastic.build.cloud.util.event.ResourceEventAbout,6,1,4
com.ibm.elastic.build.cloud.core.internal.requirement.SpinUp.spinUpDone.(Anon_7),com.ibm.elastic.build.cloud.api.IResourceReaper,1,1,1
com.ibm.elastic.build.cloud.core.internal.requirement.SpinUp.spinUpDone.(Anon_7),com.ibm.elastic.build.cloud.util.FutureThrowableWrapper,2,1,2
com.ibm.elastic.build.cloud.core.internal.requirement.SpinUp.spinUpDone.(Anon_7),com.ibm.elastic.build.cloud.util.ResourceStatistics.ResourceOperation,2,1,1
com.ibm.elastic.build.cloud.core.internal.requirement.SpinUp.spinUpDone.(Anon_7),com.ibm.elastic.build.cloud.api.requirement.IResourcePlan,2,1,1
com.ibm.elastic.build.cloud.core.internal.requirement.SpinUp.spinUpDone.(Anon_7),com.ibm.elastic.build.cloud.util.event.ResourceEvent,3,1,2
com.ibm.elastic.build.cloud.core.internal.requirement.SpinUp.spinUpDone.(Anon_7),com.ibm.elastic.build.cloud.api.requirement.IRequirement.RequirementState,1,1,1
com.ibm.elastic.build.cloud.core.internal.requirement.SpinUp.spinUpDone.(Anon_7),com.ibm.elastic.build.cloud.util.event.IEBCEventAbout.CompletionState,2,1,2
com.ibm.elastic.build.cloud.core.internal.requirement.SpinUp.spinUpDone.(Anon_7),com.ibm.elastic.build.cloud.api.IEBCManager,2,1,2
com.ibm.elastic.build.cloud.core.internal.requirement.SpinUp.spinUpDone.(Anon_7),com.ibm.elastic.build.cloud.util.ResultMovingCounter,4,3,2
com.ibm.elastic.build.cloud.util.SequenceFuture,com.ibm.elastic.build.cloud.util.internal.Messages,2,1,1
com.ibm.elastic.build.cloud.util.SequenceFuture,com.ibm.elastic.build.cloud.util.SequenceFuture.appendDelayed.T,2,2,1
com.ibm.elastic.build.cloud.util.SequenceFuture,com.ibm.elastic.build.cloud.util.SequenceFuture.append.T,2,2,1
com.ibm.elastic.build.cloud.util.SequenceFuture,com.ibm.elastic.build.cloud.util.SequenceFuture.append.T,2,2,1
com.ibm.elastic.build.cloud.util.SequenceFuture,com.ibm.elastic.build.cloud.util.SequenceFuture.SequenceFutureTask,8,6,4
com.ibm.elastic.build.cloud.util.SequenceFuture,com.ibm.elastic.build.cloud.util.SequenceFuture.appendDelayed.T,4,3,1
com.ibm.elastic.build.cloud.util.SequenceFuture,com.ibm.elastic.build.cloud.util.SequenceFuture.State,22,10,7
com.ibm.elastic.build.cloud.core.internal.EBCManager.startIfSatisfied.(Anon_1),com.ibm.elastic.build.cloud.core.internal.MonitorRunnable,2,2,1
com.ibm.elastic.build.cloud.core.internal.EBCManager.startIfSatisfied.(Anon_1),com.ibm.elastic.build.cloud.core.internal.EBCManager,22,1,12
com.ibm.elastic.build.cloud.core.internal.EBCManager.startIfSatisfied.(Anon_1),com.ibm.elastic.build.cloud.api.EngineType,2,1,2
com.ibm.elastic.build.cloud.core.internal.EBCManager.startIfSatisfied.(Anon_1),com.ibm.elastic.build.cloud.api.IBuildProvider,1,1,1
com.ibm.elastic.build.cloud.core.internal.EBCManager.startIfSatisfied.(Anon_1),com.ibm.elastic.build.cloud.core.internal.QueueDiscoveryMonitorTask,2,1,2
com.ibm.elastic.build.cloud.core.internal.EBCManager.startIfSatisfied.(Anon_1),com.ibm.elastic.build.cloud.api.requirement.IResourceProvider,2,2,2
com.ibm.elastic.build.cloud.core.internal.EBCManager.startIfSatisfied.(Anon_1),com.ibm.elastic.build.cloud.core.internal.QueueSpinupMonitorTask,2,1,2
com.ibm.elastic.build.cloud.core.internal.EBCManager.startIfSatisfied.(Anon_1),com.ibm.elastic.build.cloud.core.internal.FinishMonitorTask,2,1,2
com.ibm.elastic.build.cloud.core.internal.EBCManager.startIfSatisfied.(Anon_1),com.ibm.elastic.build.cloud.core.internal.Messages,4,1,1
com.ibm.elastic.build.cloud.core.internal.EBCManager.startIfSatisfied.(Anon_1),com.ibm.elastic.build.cloud.core.internal.EnvironmentMonitorTask,2,1,2
com.ibm.elastic.build.cloud.core.internal.EBCManager.startIfSatisfied.(Anon_1),com.ibm.elastic.build.cloud.core.internal.FutureWatcher,1,1,1
com.ibm.elastic.build.cloud.util.SequenceFuture.appendDelayed.(Anon_1),com.ibm.elastic.build.cloud.util.SequenceFuture.appendDelayed.T,1,1,1
com.ibm.elastic.build.cloud.core.internal.requirement.SpinUp.verifyDone.(Anon_4),com.ibm.elastic.build.cloud.util.event.ResourceEventAbout,2,1,2
com.ibm.elastic.build.cloud.core.internal.requirement.SpinUp.verifyDone.(Anon_4),com.ibm.elastic.build.cloud.util.ResultMovingCounter,2,2,2
com.ibm.elastic.build.cloud.core.internal.requirement.SpinUp.verifyDone.(Anon_4),com.ibm.elastic.build.cloud.util.event.IEBCEventAbout.CompletionState,1,1,1
com.ibm.elastic.build.cloud.core.internal.requirement.SpinUp.verifyDone.(Anon_4),com.ibm.elastic.build.cloud.util.event.ResourceEvent,1,1,1
com.ibm.elastic.build.cloud.core.internal.requirement.SpinUp.verifyDone.(Anon_4),com.ibm.elastic.build.cloud.api.requirement.IRequirement.RequirementState,1,1,1
com.ibm.elastic.build.cloud.core.internal.requirement.SpinUp.verifyDone.(Anon_4),com.ibm.elastic.build.cloud.api.requirement.IResourcePlan,1,1,1
com.ibm.elastic.build.cloud.core.internal.requirement.SpinUp.verifyDone.(Anon_4),com.ibm.elastic.build.cloud.util.ResourceStatistics.ResourceOperation,1,1,1
com.ibm.elastic.build.cloud.core.internal.requirement.SpinUp.verifyDone.(Anon_4),com.ibm.elastic.build.cloud.core.internal.requirement.SpinUp,4,1,2
com.ibm.elastic.build.cloud.core.internal.requirement.SpinUp.verifyDone.(Anon_4),com.ibm.elastic.build.cloud.api.requirement.IRequirement,2,1,2
com.ibm.elastic.build.cloud.core.internal.requirement.SpinUp.verifyDone.(Anon_4),com.ibm.elastic.build.cloud.util.ResourceStatistics,1,1,1
com.ibm.elastic.build.cloud.core.internal.requirement.SpinUp.verifyDone.(Anon_4),com.ibm.elastic.build.cloud.core.internal.requirement.SpinUp.FutureAction,1,1,1
com.ibm.elastic.build.cloud.core.internal.requirement.SpinUp.verifyDone.(Anon_4),com.ibm.elastic.build.cloud.util.event.EBCEventUtil,1,1,1
com.ibm.elastic.build.cloud.core.internal.FinishMonitorTask.delegatedRun.(Anon_1),com.ibm.elastic.build.cloud.core.internal.MonitorRunnable,1,1,1
com.ibm.elastic.build.cloud.core.internal.FinishMonitorTask.delegatedRun.(Anon_1),com.ibm.elastic.build.cloud.api.IEBCManager,1,1,1
com.ibm.elastic.build.cloud.core.internal.requirement.SpinUp.prereqDone.(Anon_2),com.ibm.elastic.build.cloud.api.requirement.IRequirement.RequirementState,1,1,1
com.ibm.elastic.build.cloud.core.internal.requirement.SpinUp.prereqDone.(Anon_2),com.ibm.elastic.build.cloud.core.internal.requirement.SpinUp,3,1,1
com.ibm.elastic.build.cloud.core.internal.requirement.SpinUp.prereqDone.(Anon_2),com.ibm.elastic.build.cloud.api.requirement.IRequirement,3,1,3
com.ibm.elastic.build.cloud.core.internal.requirement.SpinUp.prereqDone.(Anon_2),com.ibm.elastic.build.cloud.api.requirement.IContext,1,1,1
com.ibm.elastic.build.cloud.core.internal.requirement.SpinUp.prereqDone.(Anon_2),com.ibm.elastic.build.cloud.core.internal.requirement.SpinUp.FutureAction,1,1,1
com.ibm.elastic.build.cloud.core.internal.requirement.SpinUp.prereqDone.(Anon_2),com.ibm.elastic.build.cloud.core.internal.Messages,1,1,1
com.ibm.elastic.build.cloud.core.internal.requirement.SpinUp.spinUpDone.(Anon_9),com.ibm.elastic.build.cloud.util.event.ResourceEventAbout,2,1,2
com.ibm.elastic.build.cloud.core.internal.requirement.SpinUp.spinUpDone.(Anon_9),com.ibm.elastic.build.cloud.util.event.IEBCEventAbout.CompletionState,1,1,1
com.ibm.elastic.build.cloud.core.internal.requirement.SpinUp.spinUpDone.(Anon_9),com.ibm.elastic.build.cloud.util.event.ResourceEvent,1,1,1
com.ibm.elastic.build.cloud.core.internal.requirement.SpinUp.spinUpDone.(Anon_9),com.ibm.elastic.build.cloud.core.internal.requirement.SpinUp,1,1,1
com.ibm.elastic.build.cloud.core.internal.requirement.SpinUp.spinUpDone.(Anon_9),com.ibm.elastic.build.cloud.core.internal.requirement.SpinUp.FutureAction,1,1,1
com.ibm.elastic.build.cloud.core.internal.requirement.SpinUp.spinUpDone.(Anon_9),com.ibm.elastic.build.cloud.util.event.EBCEventUtil,1,1,1
com.ibm.elastic.build.cloud.core.internal.FutureWatcher.runOnce.(for_loop_1).(for_loop_2).(Anon_1),com.ibm.elastic.build.cloud.api.IFutureListener,1,1,1
com.ibm.elastic.build.cloud.core.internal.FutureWatcher.runOnce.(for_loop_1).(for_loop_2).(Anon_1),com.ibm.elastic.build.cloud.core.internal.Messages,1,1,1
com.ibm.elastic.build.cloud.core.internal.FutureWatcher.runOnce.(for_loop_1).(for_loop_2).(Anon_1),com.ibm.elastic.build.cloud.core.internal.FutureWatcher,1,1,1
com.ibm.elastic.build.cloud.resource.openstack.DeleteOpenStackProcess,com.ibm.elastic.build.cloud.external.system.openstack.OpenStackStackStatus,3,1,3
com.ibm.elastic.build.cloud.resource.openstack.DeleteOpenStackProcess,com.ibm.elastic.build.cloud.external.system.openstack.OpenStackStack,3,2,3
com.ibm.elastic.build.cloud.resource.openstack.DeleteOpenStackProcess,com.ibm.elastic.build.cloud.resource.openstack.internal.Messages,3,1,1
com.ibm.elastic.build.cloud.resource.openstack.DeleteOpenStackProcess,com.ibm.elastic.build.cloud.resource.openstack.OpenStackStackResource,8,5,5
com.ibm.elastic.build.cloud.resource.openstack.DeleteOpenStackProcess,com.ibm.elastic.build.cloud.external.system.openstack.OpenStackHelper,3,3,3
com.ibm.elastic.build.cloud.resource.openstack.DeleteOpenStackProcess,com.ibm.elastic.build.cloud.api.requirement.IContext,1,1,1
com.ibm.elastic.build.cloud.resource.openstack.DeleteOpenStackProcess,com.ibm.elastic.build.cloud.resource.openstack.OpenStackProcess,6,4,4
com.ibm.elastic.build.cloud.resource.openstack.DeleteOpenStackProcess,com.ibm.elastic.build.cloud.api.requirement.exceptions.TemporaryProcessingException,3,2,2
com.ibm.elastic.build.cloud.core.internal.EBCManager,com.ibm.elastic.build.cloud.api.exceptions.IllegalValueException,1,1,1
com.ibm.elastic.build.cloud.core.internal.EBCManager,com.ibm.elastic.build.cloud.core.internal.FutureWatcher,6,5,5
com.ibm.elastic.build.cloud.core.internal.EBCManager,com.ibm.elastic.build.cloud.api.requirement.exceptions.TemporaryProcessingException,3,1,2
com.ibm.elastic.build.cloud.core.internal.EBCManager,com.ibm.elastic.build.cloud.api.IBuild,4,2,4
com.ibm.elastic.build.cloud.core.internal.EBCManager,com.ibm.elastic.build.cloud.core.internal.EnvironmentMonitorTask,1,1,1
com.ibm.elastic.build.cloud.core.internal.EBCManager,com.ibm.elastic.build.cloud.core.internal.Messages,24,12,1
com.ibm.elastic.build.cloud.core.internal.EBCManager,com.ibm.elastic.build.cloud.core.internal.Pool,2,1,2
com.ibm.elastic.build.cloud.core.internal.EBCManager,com.ibm.elastic.build.cloud.api.IFutureListener,2,2,1
com.ibm.elastic.build.cloud.core.internal.EBCManager,com.ibm.elastic.build.cloud.api.IPool,2,2,1
com.ibm.elastic.build.cloud.core.internal.EBCManager,com.ibm.elastic.build.cloud.api.EBCOperatingMode,11,4,4
com.ibm.elastic.build.cloud.core.internal.EBCManager,com.ibm.elastic.build.cloud.api.requirement.IResourceProvider,14,10,2
com.ibm.elastic.build.cloud.core.internal.EBCManager,com.ibm.elastic.build.cloud.core.internal.BuildRediscoveryTask,4,2,3
com.ibm.elastic.build.cloud.core.internal.EBCManager,com.ibm.elastic.build.cloud.core.internal.MonitorRunnable.MonitorRunnableBlock,6,6,2
com.ibm.elastic.build.cloud.core.internal.EBCManager,com.ibm.elastic.build.cloud.core.internal.ResourceReaper,3,2,2
com.ibm.elastic.build.cloud.core.internal.EBCManager,com.ibm.elastic.build.cloud.api.IResourceReaper,1,1,1
com.ibm.elastic.build.cloud.core.internal.EBCManager,com.ibm.elastic.build.cloud.api.IBuildProvider,10,7,5
com.ibm.elastic.build.cloud.core.internal.EBCManager,com.ibm.elastic.build.cloud.util.EBCUtils,2,2,2
com.ibm.elastic.build.cloud.core.internal.EBCManager,com.ibm.elastic.build.cloud.api.EngineType,13,7,5
com.ibm.elastic.build.cloud.core.internal.EBCManager,com.ibm.elastic.build.cloud.core.internal.MonitorRunnable,16,10,6
com.ibm.elastic.build.cloud.core.internal.EBCManager,com.ibm.elastic.build.cloud.api.IEBCManager,1,1,1
com.ibm.elastic.build.cloud.core.internal.EBCManager,com.ibm.elastic.build.cloud.core.internal.EBCShutdownProcess,2,1,2
com.ibm.elastic.build.cloud.core.internal.EBCManager,com.ibm.elastic.build.cloud.util.AlphaNumericCounter,3,1,3
com.ibm.elastic.build.cloud.core.internal.BuildRediscoveryTask,com.ibm.elastic.build.cloud.api.IEBCManager,13,4,7
com.ibm.elastic.build.cloud.core.internal.BuildRediscoveryTask,com.ibm.elastic.build.cloud.api.EngineType,9,2,3
com.ibm.elastic.build.cloud.core.internal.BuildRediscoveryTask,com.ibm.elastic.build.cloud.api.IBuildProvider,10,4,6
com.ibm.elastic.build.cloud.core.internal.BuildRediscoveryTask,com.ibm.elastic.build.cloud.api.IResourceReaper,3,1,2
com.ibm.elastic.build.cloud.core.internal.BuildRediscoveryTask,com.ibm.elastic.build.cloud.core.internal.BuildDiscoveryHelper,5,3,3
com.ibm.elastic.build.cloud.core.internal.BuildRediscoveryTask,com.ibm.elastic.build.cloud.api.IPool.BuildState,2,1,2
com.ibm.elastic.build.cloud.core.internal.BuildRediscoveryTask,com.ibm.elastic.build.cloud.api.requirement.IResourceProvider,7,4,3
com.ibm.elastic.build.cloud.core.internal.BuildRediscoveryTask,com.ibm.elastic.build.cloud.api.EBCOperatingMode,7,2,4
com.ibm.elastic.build.cloud.core.internal.BuildRediscoveryTask,com.ibm.elastic.build.cloud.api.requirement.IContext,6,3,4
com.ibm.elastic.build.cloud.core.internal.BuildRediscoveryTask,com.ibm.elastic.build.cloud.api.requirement.IResource,4,4,2
com.ibm.elastic.build.cloud.core.internal.BuildRediscoveryTask,com.ibm.elastic.build.cloud.core.internal.Messages,5,1,1
com.ibm.elastic.build.cloud.core.internal.BuildRediscoveryTask,com.ibm.elastic.build.cloud.util.MachineReadable,1,1,1
com.ibm.elastic.build.cloud.core.internal.BuildRediscoveryTask,com.ibm.elastic.build.cloud.api.IBuild,4,4,2
com.ibm.elastic.build.cloud.core.internal.FutureWatcher,com.ibm.elastic.build.cloud.api.IEBCManager,3,3,2
com.ibm.elastic.build.cloud.core.internal.FutureWatcher,com.ibm.elastic.build.cloud.api.IAsyncFutureListener,3,2,1
com.ibm.elastic.build.cloud.core.internal.FutureWatcher,com.ibm.elastic.build.cloud.api.IFutureListener,10,10,2
com.ibm.elastic.build.cloud.core.internal.FutureWatcher,com.ibm.elastic.build.cloud.core.internal.Messages,2,2,1
com.ibm.elastic.build.cloud.core.internal.requirement.RequirementOrchestrator,com.ibm.elastic.build.cloud.api.requirement.IResourceProvider,13,4,3
com.ibm.elastic.build.cloud.core.internal.requirement.RequirementOrchestrator,com.ibm.elastic.build.cloud.api.requirement.exceptions.TemporaryProcessingException,13,9,1
com.ibm.elastic.build.cloud.core.internal.requirement.RequirementOrchestrator,com.ibm.elastic.build.cloud.api.IBuild,18,6,5
com.ibm.elastic.build.cloud.core.internal.requirement.RequirementOrchestrator,com.ibm.elastic.build.cloud.util.MachineReadable,7,1,4
com.ibm.elastic.build.cloud.core.internal.requirement.RequirementOrchestrator,com.ibm.elastic.build.cloud.core.internal.Messages,16,5,1
com.ibm.elastic.build.cloud.core.internal.requirement.RequirementOrchestrator,com.ibm.elastic.build.cloud.api.requirement.exceptions.NoCapacityException,11,7,1
com.ibm.elastic.build.cloud.core.internal.requirement.RequirementOrchestrator,com.ibm.elastic.build.cloud.api.requirement.IContext,7,1,1
com.ibm.elastic.build.cloud.core.internal.requirement.RequirementOrchestrator,com.ibm.elastic.build.cloud.api.IFutureListener,1,1,1
com.ibm.elastic.build.cloud.core.internal.requirement.RequirementOrchestrator,com.ibm.elastic.build.cloud.api.IPool,5,4,4
com.ibm.elastic.build.cloud.core.internal.requirement.RequirementOrchestrator,com.ibm.elastic.build.cloud.api.IEBCManager,9,8,4
com.ibm.elastic.build.cloud.core.internal.requirement.RequirementOrchestrator,com.ibm.elastic.build.cloud.api.requirement.IRequirement,40,6,10
com.ibm.elastic.build.cloud.core.internal.requirement.RequirementOrchestrator,com.ibm.elastic.build.cloud.core.internal.requirement.SpinUp,4,2,3
com.ibm.elastic.build.cloud.core.internal.requirement.RequirementOrchestrator,com.ibm.elastic.build.cloud.api.requirement.IRequirementDetail,1,1,1
com.ibm.elastic.build.cloud.core.internal.requirement.RequirementOrchestrator,com.ibm.elastic.build.cloud.api.IPool.BuildState,2,2,2
com.ibm.elastic.build.cloud.core.internal.requirement.RequirementOrchestrator,com.ibm.elastic.build.cloud.api.requirement.IResourcePlan,3,2,2
com.ibm.elastic.build.cloud.core.internal.requirement.RequirementOrchestrator,com.ibm.elastic.build.cloud.api.requirement.IRequirement.RequirementState,10,1,8
com.ibm.elastic.build.cloud.core.internal.requirement.RequirementOrchestrator,com.ibm.elastic.build.cloud.core.internal.IRequirementPlanner,1,1,1
com.ibm.elastic.build.cloud.core.internal.requirement.RequirementOrchestrator,com.ibm.elastic.build.cloud.api.requirement.exceptions.UnsupportedRequirementException,14,6,2
com.ibm.elastic.build.cloud.staticpool.ucd.UCDStaticPoolMachineResource,com.ibm.elastic.build.cloud.api.IEBCManager,3,3,2
com.ibm.elastic.build.cloud.staticpool.ucd.UCDStaticPoolMachineResource,com.ibm.elastic.build.cloud.external.system.udeploy.UDeployHelper,2,2,1
com.ibm.elastic.build.cloud.staticpool.ucd.UCDStaticPoolMachineResource,com.ibm.elastic.build.cloud.staticpool.ucd.UCDGenericProcess,2,2,1
com.ibm.elastic.build.cloud.staticpool.ucd.UCDStaticPoolMachineResource,com.ibm.elastic.build.cloud.api.requirement.IResourceProvider,1,1,1
com.ibm.elastic.build.cloud.staticpool.ucd.UCDStaticPoolMachineResource,com.ibm.elastic.build.cloud.external.system.udeploy.UCDResource,5,5,3
com.ibm.elastic.build.cloud.staticpool.ucd.UCDStaticPoolMachineResource,com.ibm.elastic.build.cloud.staticpool.ucd.UCDGenericProcessRunner,3,2,2
com.ibm.elastic.build.cloud.staticpool.ucd.UCDStaticPoolMachineResource,com.ibm.elastic.build.cloud.api.requirement.IContext,7,7,4
com.ibm.elastic.build.cloud.staticpool.ucd.UCDStaticPoolMachineResource,com.ibm.elastic.build.cloud.api.requirement.IResource,1,1,1
com.ibm.elastic.build.cloud.staticpool.ucd.UCDStaticPoolMachineResource,com.ibm.elastic.build.cloud.staticpool.ucd.UCDStaticPoolProvider,3,3,2
com.ibm.elastic.build.cloud.staticpool.ucd.UCDStaticPoolMachineResource,com.ibm.elastic.build.cloud.util.ActionWithRecurringCheck,1,1,1
com.ibm.elastic.build.cloud.instance.ucd.UCDAgentRequirement,com.ibm.elastic.build.cloud.api.IEBCManager,1,1,1
com.ibm.elastic.build.cloud.instance.ucd.UCDAgentRequirement,com.ibm.elastic.build.cloud.external.system.udeploy.UDeployHelper,1,1,1
com.ibm.elastic.build.cloud.instance.ucd.UCDAgentRequirement,com.ibm.elastic.build.cloud.util.build.BasicRequirement,2,2,2
com.ibm.elastic.build.cloud.instance.ucd.UCDAgentRequirement,com.ibm.elastic.build.cloud.instance.ucd.UCDAgent,2,2,2
com.ibm.elastic.build.cloud.instance.ucd.UCDAgentRequirement,com.ibm.elastic.build.cloud.api.requirement.IRequirement,3,2,3
com.ibm.elastic.build.cloud.instance.ucd.UCDAgentRequirement,com.ibm.elastic.build.cloud.instance.ucd.UCDAgentDetail,2,1,2
com.ibm.elastic.build.cloud.instance.ucd.UCDAgentRequirement,com.ibm.elastic.build.cloud.api.requirement.IContext,1,1,1
com.ibm.elastic.build.cloud.instance.ucd.UCDAgentRequirement,com.ibm.elastic.build.cloud.api.requirement.exceptions.TemporaryProcessingException,1,1,1
com.ibm.elastic.build.cloud.external.system.connection.ConnectionInfo,com.ibm.elastic.build.cloud.external.system.internal.Messages,3,1,1
com.ibm.elastic.build.cloud.external.system.openstack.OpenStackHelper,com.ibm.elastic.build.cloud.external.system.openstack.OpenStackToken,18,12,5
com.ibm.elastic.build.cloud.external.system.openstack.OpenStackHelper,com.ibm.elastic.build.cloud.external.system.internal.Messages,1,1,1
com.ibm.elastic.build.cloud.external.system.openstack.OpenStackHelper,com.ibm.elastic.build.cloud.external.system.openstack.OpenStackStackStatus,4,4,2
com.ibm.elastic.build.cloud.external.system.openstack.OpenStackHelper,com.ibm.elastic.build.cloud.external.system.connection.ConnectionInfo,8,5,5
com.ibm.elastic.build.cloud.external.system.openstack.OpenStackHelper,com.ibm.elastic.build.cloud.external.system.openstack.OpenStackStack,38,20,7
com.ibm.elastic.build.cloud.external.system.openstack.OpenStackHelper,com.ibm.elastic.build.cloud.external.system.connection.RequestHelper,12,7,8
com.ibm.elastic.build.cloud.external.system.openstack.OpenStackHelper,com.ibm.elastic.build.cloud.external.system.openstack.OpenStackStackNotFoundException,3,3,1
com.ibm.elastic.build.cloud.external.system.openstack.OpenStackHelper,com.ibm.elastic.build.cloud.external.system.connection.RequestHelper.IterableJSONArray,3,2,2
com.ibm.elastic.build.cloud.external.system.openstack.OpenStackHelper,com.ibm.elastic.build.cloud.external.system.connection.AllData,3,3,2
com.ibm.elastic.build.cloud.external.system.openstack.OpenStackHelper,com.ibm.elastic.build.cloud.external.system.openstack.OpenStackInvalidCreateException,1,1,1
com.ibm.elastic.build.cloud.external.system.openstack.OpenStackHelper,com.ibm.elastic.build.cloud.external.system.openstack.OpenStackEndpointNotFoundException,2,2,1
com.ibm.elastic.build.cloud.instance.ucd.UCDAgentDetail,com.ibm.elastic.build.cloud.external.system.multikey.MultiKeyPropertyMap,5,2,4
com.ibm.elastic.build.cloud.instance.ucd.UCDAgentDetail,com.ibm.elastic.build.cloud.api.IEBCManager,3,3,2
com.ibm.elastic.build.cloud.instance.ucd.UCDAgentDetail,com.ibm.elastic.build.cloud.external.system.udeploy.UCDConnectionInfo,1,1,1
com.ibm.elastic.build.cloud.instance.ucd.UCDAgentDetail,com.ibm.elastic.build.cloud.external.system.udeploy.UDeployHelper,3,3,2
com.ibm.elastic.build.cloud.instance.ucd.UCDAgentDetail,com.ibm.elastic.build.cloud.instance.ucd.internal.Messages,3,1,1
com.ibm.elastic.build.cloud.instance.ucd.UCDAgentDetail,com.ibm.elastic.build.cloud.instance.ucd.UCDAgent,3,2,3
com.ibm.elastic.build.cloud.instance.ucd.UCDAgentDetail,com.ibm.elastic.build.cloud.api.requirement.IRequirementDetail,1,1,1
com.ibm.elastic.build.cloud.instance.ucd.UCDAgentDetail,com.ibm.elastic.build.cloud.api.requirement.IRequirement,4,3,2
com.ibm.elastic.build.cloud.instance.ucd.UCDAgentDetail,com.ibm.elastic.build.cloud.external.system.udeploy.UCDPropertyKey,1,1,1
com.ibm.elastic.build.cloud.instance.ucd.UCDAgentDetail,com.ibm.elastic.build.cloud.util.ActionWithRecurringCheck,5,4,4
com.ibm.elastic.build.cloud.instance.ucd.UCDAgentDetail,com.ibm.elastic.build.cloud.api.requirement.exceptions.TemporaryProcessingException,2,1,2
com.ibm.elastic.build.cloud.util.EBCUtils,com.ibm.elastic.build.cloud.util.internal.Messages,1,1,1
com.ibm.elastic.build.cloud.util.build.BasicRequirement,com.ibm.elastic.build.cloud.util.event.RequirementEvent,1,1,1
com.ibm.elastic.build.cloud.util.build.BasicRequirement,com.ibm.elastic.build.cloud.api.requirement.IRequirement.RequirementState,6,5,4
com.ibm.elastic.build.cloud.util.build.BasicRequirement,com.ibm.elastic.build.cloud.util.event.RequirementEventAbout,2,1,2
com.ibm.elastic.build.cloud.util.build.BasicRequirement,com.ibm.elastic.build.cloud.api.requirement.IResourcePlan,8,7,3
